,level_0,index,Unnamed: 0,Name,TypeObject,OperatingCompany,IsNetObject,TypeService,Address,District,AdmArea,Longitude_WGS84,Latitude_WGS84,Xs,Ys
108,946,12671,12671,Комус,Магазин «Промтовары»,Комус,да,реализация непродовольственных товаров,"город Москва, Ярцевская улица, дом 34, корпус 1",район Кунцево,Западный административный округ,37.41896514892888,55.742246769013654,1893567.950996258,6407530.743097066
109,957,12993,12993,GipFel,Магазин «Промтовары»,Gipfel,да,реализация непродовольственных товаров,"город Москва, Новокосинская улица, дом 32",район Новокосино,Восточный административный округ,37.86718504743123,55.74203363336691,1920827.853492619,6416904.547133201
110,989,13675,13675,КОМУС,Магазин «Промтовары»,Комус,да,реализация непродовольственных товаров,"город Москва, проспект Мира, дом 61",Мещанский район,Центральный административный округ,37.63450918427522,55.78594305884618,1905054.301239101,6416734.816150136
111,990,13678,13678,КОЛЕСО,Магазин «Промтовары»,Колесо,да,реализация непродовольственных товаров,"город Москва, Ярославское шоссе, владение 38, строение 1",Ярославский район,Северо-Восточный административный округ,37.694386206203276,55.862736838355296,1905827.2513700398,6426264.28371564
112,1007,13908,13908,Белорусский фермер,Магазин «Промтовары»,Белорусский фермер,да,реализация непродовольственных товаров,"город Москва, улица Сущёвский Вал, дом 5, строение 11",район Марьина Роща,Северо-Восточный административный округ,37.593902,55.797006999999994,1902177.739097172,6417077.748066091
113,1019,14315,14315,FIX PRICE (Фикс прайс),Магазин «Промтовары»,Fix Price,да,реализация непродовольственных товаров,"город Москва, Сигнальный проезд, владение 6А",район Отрадное,Северо-Восточный административный округ,37.590756515200034,55.84860637611071,1900072.2939606688,6422573.228079437
114,1023,14755,14755,Леонардо,Магазин «Промтовары»,Леонардо,да,реализация непродовольственных товаров,"город Москва, улица Пришвина, дом 22",район Бибирево,Северо-Восточный административный округ,37.60243553059056,55.88532009673994,1899416.8928515068,6426773.454803316
115,1034,14827,14827,Л'Этуаль (L'ETOILE),Магазин «Промтовары»,Л'Этуаль,да,реализация непродовольственных товаров,"город Москва, Дмитровское шоссе, дом 116Д",район Лианозово,Северо-Восточный административный округ,37.54837336425754,55.90178847352057,1895532.173767416,6427421.074197041
116,1036,14902,14902,Восток - сервис (спецодежда),Магазин «Промтовары»,Восток - сервис (спецодежда),да,реализация непродовольственных товаров,"город Москва, Ярославское шоссе, дом 117, строение 1",Ярославский район,Северо-Восточный административный округ,37.71188925263421,55.87280887950875,1906511.693665618,6427716.516357765
117,1040,14910,14910,Милавица,Магазин «Промтовары»,Милавица,да,реализация непродовольственных товаров,"город Москва, 87-й километр Московской Кольцевой Автодороги, дом 8",район Бибирево,Северо-Восточный административный округ,37.629395,55.898617,1900555.03876119,6428769.314388582
118,1045,14918,14918,М.видео,Магазин «Промтовары»,М.видео,да,реализация непродовольственных товаров,"город Москва, 87-й километр Московской Кольцевой Автодороги, дом 8",район Бибирево,Северо-Восточный административный округ,37.629395,55.898617,1900555.03876119,6428769.314388582
119,1058,14949,14949,Л'Этуаль,Магазин «Промтовары»,Л'Этуаль,да,реализация непродовольственных товаров,"город Москва, Алтуфьевское шоссе, дом 70, корпус 1",район Бибирево,Северо-Восточный административный округ,37.58864964501138,55.888225672866255,1898474.091581748,6426798.851748946
120,1063,15015,15015,Marella,Магазин «Промтовары»,Marella,да,реализация непродовольственных товаров,"город Москва, Шереметьевская улица, дом 6, корпус 1",район Марьина Роща,Северо-Восточный административный округ,37.61701774533541,55.79542897697107,1903639.793902377,6417391.020934255
121,1077,15275,15275,Ваше Золото,Магазин «Промтовары»,Ваше Золото,да,реализация непродовольственных товаров,"город Москва, Енисейская улица, дом 19, корпус 1",Бабушкинский район,Северо-Восточный административный округ,37.66308920422312,55.86924416370724,1903688.7007053883,6426309.4757362725
122,1079,15283,15283,РИВ ГОШ,Магазин «Промтовары»,РИВ ГОШ,да,реализация непродовольственных товаров,"город Москва, Енисейская улица, дом 19, корпус 1",Бабушкинский район,Северо-Восточный административный округ,37.66308920422312,55.86924416370724,1903688.7007053883,6426309.4757362725
123,1080,15285,15285,L'Occitane,Магазин «Промтовары»,L'Occitane,да,реализация непродовольственных товаров,"город Москва, Енисейская улица, дом 19, корпус 1",Бабушкинский район,Северо-Восточный административный округ,37.66308920422312,55.86924416370724,1903688.7007053883,6426309.4757362725
124,1081,15287,15287,Связной,Магазин «Промтовары»,Связной,да,реализация непродовольственных товаров,"город Москва, Енисейская улица, дом 19, корпус 1",Бабушкинский район,Северо-Восточный административный округ,37.66308920422312,55.86924416370724,1903688.7007053883,6426309.4757362725
125,1082,15288,15288,Бронницкий Ювелир,Магазин «Промтовары»,Бронницкий Ювелир,да,реализация непродовольственных товаров,"город Москва, Енисейская улица, дом 19, корпус 1",Бабушкинский район,Северо-Восточный административный округ,37.66308920422312,55.86924416370724,1903688.7007053883,6426309.4757362725
126,1085,15423,15423,Fix price,Магазин «Промтовары»,Fix Price,да,реализация непродовольственных товаров,"город Москва, Хабаровская улица, дом 15",район Гольяново,Восточный административный округ,37.823381968680245,55.822529760358144,1915148.8420942759,6424647.713778812
127,1096,15911,15911,Билайн,Магазин «Промтовары»,Билайн,да,реализация непродовольственных товаров,"город Москва, Измайловское шоссе, дом 69Д",район Измайлово,Восточный административный округ,37.74801314689246,55.78845270897725,1911852.1004956518,6419388.326673771
128,1104,16276,16276,Смешные цены,Магазин «Промтовары»,Смешные цены,да,реализация непродовольственных товаров,"город Москва, Сормовская улица, дом 6",район Выхино-Жулебино,Юго-Восточный административный округ,37.812022,55.710758,1918647.1559127432,6412368.42890936
129,1105,16286,16286,Элизэ,Магазин «Промтовары»,Элизэ,да,реализация непродовольственных товаров,"город Москва, Сормовская улица, дом 6",район Выхино-Жулебино,Юго-Восточный административный округ,37.81203769122458,55.71078571449213,1918647.0726196624,6412371.7462707935
130,1143,17181,17181,Мегафон,Магазин «Промтовары»,Мегафон,да,реализация непродовольственных товаров,"город Москва, Волгоградский проспект, дом 117, корпус 3",район Кузьминки,Юго-Восточный административный округ,37.763791,55.7067,1915865.040367917,6410912.794159197
131,1151,17195,17195,МТС,Магазин «Промтовары»,МТС,да,реализация непродовольственных товаров,"город Москва, Шарикоподшипниковская улица, дом 13, строение 3",Южнопортовый район,Юго-Восточный административный округ,37.683053646786256,55.71889094918329,1910498.7582923055,6410526.794868426
132,1564,17626,17626,Monki,Магазин «Промтовары»,Monki,да,реализация непродовольственных товаров,"город Москва, 7-я Кожуховская улица, дом 9",Южнопортовый район,Юго-Восточный административный округ,37.669597911419224,55.70549192470154,1910178.61143274,6408800.042259819
133,1576,17953,17953,Redmond,Магазин «Промтовары»,Redmond,да,реализация непродовольственных товаров,"город Москва, Профсоюзная улица, дом 56",Гагаринский район,Юго-Западный административный округ,37.552200036195,55.69789264479999,1903313.8080853482,6405521.66426597
134,1599,18124,18124,Подружка,Магазин «Промтовары»,Подружка,да,реализация непродовольственных товаров,"город Москва, Большая Черёмушкинская улица, дом 1",поселение Щаповское,Троицкий административный округ,37.368,55.4122,1902558.2774163852,6370858.099921624
135,1602,18678,18678,Магнит Косметик,Магазин «Промтовары»,Магнит,да,реализация непродовольственных товаров,"город Москва, улица Миклухо-Маклая, дом 36А",район Коньково,Юго-Западный административный округ,37.532951000000004,55.64011,1904276.6680355268,6398888.6882914165
136,1606,18771,18771,Магнит косметик,Магазин «Промтовары»,Магнит косметик,да,реализация непродовольственных товаров,"город Москва, улица Знаменские Садки, дом 7А, строение 1",район Северное Бутово,Юго-Западный административный округ,37.56901087548525,55.5732957558234,1908947.4349810446,6392437.536399458
137,1613,18922,18922,Кораблик,Магазин «Промтовары»,Кораблик,да,реализация непродовольственных товаров,"город Москва, улица Поляны, дом 8",район Северное Бутово,Юго-Западный административный округ,37.55632377712647,55.56544339861768,1908462.3763014309,6391324.921095832
138,1617,18958,18958,Mothercare,Магазин «Промтовары»,Mothercare,да,реализация непродовольственных товаров,"город Москва, бульвар Дмитрия Донского, дом 1",район Северное Бутово,Юго-Западный административный округ,37.58016456899124,55.574928874552405,1909568.5278758502,6392847.388586484
139,1628,19023,19023,Магазин Московский Ювелирный Завод,Магазин «Промтовары»,Московский Ювелирный Завод,да,реализация непродовольственных товаров,"город Москва, Старокачаловская улица, дом 5А",район Северное Бутово,Юго-Западный административный округ,37.58061350252935,55.570046708507,1909776.580487844,6392330.287685201
140,1629,19024,19024,Кораблик,Магазин «Промтовары»,Кораблик,да,реализация непродовольственных товаров,"город Москва, Старокачаловская улица, дом 5А",район Северное Бутово,Юго-Западный административный округ,37.58061350252935,55.570046708507,1909776.580487844,6392330.287685201
141,1635,19071,19071,ТНК,Магазин «Промтовары»,ТНК,да,реализация непродовольственных товаров,"город Москва, Севастопольский проспект, дом 54А",район Коньково,Юго-Западный административный округ,37.56106383431614,55.64636911332847,1905759.844251636,6400151.361833101
142,1636,19089,19089,Улыбка радуги,Магазин «Промтовары»,Улыбка радуги,да,реализация непродовольственных товаров,"город Москва, улица Кржижановского, дом 17, корпус 1",Академический район,Юго-Западный административный округ,37.57349573369122,55.679270381131104,1905300.035115689,6403959.003418711
143,1641,19360,19360,Cacharel,Магазин «Промтовары»,CACHAREL,да,реализация непродовольственных товаров,"город Москва, улица Мичуринский Проспект, Олимпийская Деревня, дом 3, корпус 1",район Тропарёво-Никулино,Западный административный округ,37.467248,55.676291000000006,1898935.97787937,6401420.529872139
144,1642,19376,19376,Фиссман,Магазин «Промтовары»,Фиссман,да,реализация непродовольственных товаров,"город Москва, улица Мичуринский Проспект, Олимпийская Деревня, дом 3, корпус 1",район Тропарёво-Никулино,Западный административный округ,37.4671083703912,55.6780818455132,1898861.4932677632,6401610.775258351
145,1647,19513,19513,FIX PRICE,Магазин «Промтовары»,Fix Price,да,реализация непродовольственных товаров,"город Москва, Мичуринский проспект, дом 21, корпус 6",район Раменки,Западный административный округ,37.504655683477075,55.69980613335318,1900347.82004573,6404735.80295687
146,1649,19583,19583,Ювелирный магазин «Адамас»,Магазин «Промтовары»,Адамас,да,реализация непродовольственных товаров,"город Москва, Осенний бульвар, дом 7, корпус 1",район Крылатское,Западный административный округ,37.40682653216313,55.75778455664781,1892258.17460927,6408954.816375445
147,1651,19647,19647,YVES ROCHER,Магазин «Промтовары»,Yves Rocher,да,реализация непродовольственных товаров,"город Москва, Рублёвское шоссе, дом 62",район Крылатское,Западный административный округ,37.381221000000004,55.766771999999996,1890370.7639198662,6409393.693798164
148,1652,19649,19649,Pandora,Магазин «Промтовары»,Pandora,да,реализация непродовольственных товаров,"город Москва, Рублёвское шоссе, дом 62",район Крылатское,Западный административный округ,37.381221000000004,55.766771999999996,1890370.7639198662,6409393.693798164
149,1654,19656,19656,Рив Гош,Магазин «Промтовары»,РИВ ГОШ,да,реализация непродовольственных товаров,"город Москва, Рублёвское шоссе, дом 62",район Крылатское,Западный административный округ,37.381221000000004,55.766771999999996,1890370.7639198662,6409393.693798164
150,1656,19665,19665,BODY SHOP,Магазин «Промтовары»,The Body Shop,да,реализация непродовольственных товаров,"город Москва, Рублёвское шоссе, дом 62",район Крылатское,Западный административный округ,37.381221000000004,55.766771999999996,1890370.7639198662,6409393.693798164
151,1657,19669,19669,Московский ювелирный завод,Магазин «Промтовары»,Московский Ювелирный Завод,да,реализация непродовольственных товаров,"город Москва, Рублёвское шоссе, дом 62",район Крылатское,Западный административный округ,37.381221000000004,55.766771999999996,1890370.7639198662,6409393.693798164
152,1660,19683,19683,Л'Этуаль,Магазин «Промтовары»,Л'Этуаль,да,реализация непродовольственных товаров,"город Москва, Рублёвское шоссе, дом 62",район Крылатское,Западный административный округ,37.381221000000004,55.766771999999996,1890370.7639198662,6409393.693798164
153,1661,19685,19685,Expert Professional,Магазин «Промтовары»,Expert Professional,да,реализация непродовольственных товаров,"город Москва, Рублёвское шоссе, дом 62",район Крылатское,Западный административный округ,37.381221000000004,55.766771999999996,1890370.7639198662,6409393.693798164
154,1662,19870,19870,ЕВРОДОМ,Магазин «Промтовары»,Евродом,да,реализация непродовольственных товаров,"город Москва, площадь Киевского Вокзала, дом 2",район Дорогомилово,Западный административный округ,37.565979606812064,55.744564619172145,1902424.8798478774,6410841.384355545
155,1670,20131,20131,Л'Этуаль,Магазин «Промтовары»,Л'Этуаль,да,реализация непродовольственных товаров,"город Москва, Осенний бульвар, дом 12",район Крылатское,Западный административный округ,37.40939132757671,55.7591640859517,1892363.4365866785,6409156.780460467
156,1692,20429,20429,Кораблик,Магазин «Промтовары»,Кораблик,да,реализация непродовольственных товаров,"город Москва, Пятницкое шоссе, дом 39",район Митино,Северо-Западный административный округ,37.35543933979922,55.85504107173239,1885563.804845998,6418380.870306144
157,1693,20433,20433,Евросеть,Магазин «Промтовары»,Евросеть,да,реализация непродовольственных товаров,"город Москва, 3-й Митинский переулок, дом 3",район Митино,Северо-Западный административный округ,37.34974083548437,55.847432416566754,1885497.3591778683,6417442.61056233
158,1695,20496,20496,Sela,Магазин «Промтовары»,Sela,да,реализация непродовольственных товаров,"город Москва, Дубравная улица, дом 34/29",район Митино,Северо-Западный административный округ,37.35805920582229,55.846144758883426,1886049.3579516262,6417475.517974635
159,1696,20498,20498,5 карманов,Магазин «Промтовары»,5 карманов,да,реализация непродовольственных товаров,"город Москва, Дубравная улица, дом 34/29",район Митино,Северо-Западный административный округ,37.35805920582229,55.846144758883426,1886049.3579516262,6417475.517974635
160,1698,20500,20500,Adidas,Магазин «Промтовары»,Adidas,да,реализация непродовольственных товаров,"город Москва, Дубравная улица, дом 34/29",район Митино,Северо-Западный административный округ,37.35805920582229,55.846144758883426,1886049.3579516262,6417475.517974635
161,1699,20501,20501,Ноу-Хау,Магазин «Промтовары»,Ноу-Хау,да,реализация непродовольственных товаров,"город Москва, Дубравная улица, дом 34/29",район Митино,Северо-Западный административный округ,37.35805920582229,55.846144758883426,1886049.3579516262,6417475.517974635
162,1701,20503,20503,L'Occitane en provence,Магазин «Промтовары»,L'Occitane,да,реализация непродовольственных товаров,"город Москва, Дубравная улица, дом 34/29",район Митино,Северо-Западный административный округ,37.35805920582229,55.846144758883426,1886049.3579516262,6417475.517974635
163,1702,20506,20506,Mr.Сумкин,Магазин «Промтовары»,Mr.Сумкин,да,реализация непродовольственных товаров,"город Москва, Дубравная улица, дом 34/29",район Митино,Северо-Западный административный округ,37.35805920582229,55.846144758883426,1886049.3579516262,6417475.517974635
164,1703,20507,20507,Читай-город,Магазин «Промтовары»,Читай-город,да,реализация непродовольственных товаров,"город Москва, Дубравная улица, дом 34/29",район Митино,Северо-Западный административный округ,37.35805920582229,55.846144758883426,1886049.3579516262,6417475.517974635
165,1705,20510,20510,O'STIN,Магазин «Промтовары»,O'stin,да,реализация непродовольственных товаров,"город Москва, Дубравная улица, дом 34/29",район Митино,Северо-Западный административный округ,37.35805920582229,55.846144758883426,1886049.3579516262,6417475.517974635
166,1706,20512,20512,ECCO,Магазин «Промтовары»,ECCO,да,реализация непродовольственных товаров,"город Москва, Дубравная улица, дом 34/29",район Митино,Северо-Западный административный округ,37.35805920582229,55.846144758883426,1886049.3579516262,6417475.517974635
167,1707,20514,20514,Ile de Beaute,Магазин «Промтовары»,Ile de Beaute,да,реализация непродовольственных товаров,"город Москва, Дубравная улица, дом 34/29",район Митино,Северо-Западный административный округ,37.35805920582229,55.846144758883426,1886049.3579516262,6417475.517974635
168,1708,20518,20518,Евродом,Магазин «Промтовары»,Евродом,да,реализация непродовольственных товаров,"город Москва, Дубравная улица, дом 34/29",район Митино,Северо-Западный административный округ,37.35805920582229,55.846144758883426,1886049.3579516262,6417475.517974635
169,1709,20519,20519,Dефиле,Магазин «Промтовары»,Dефиле,да,реализация непродовольственных товаров,"город Москва, Дубравная улица, дом 34/29",район Митино,Северо-Западный административный округ,37.35805920582229,55.846144758883426,1886049.3579516262,6417475.517974635
170,1710,20523,20523,ТВОЕ,Магазин «Промтовары»,Твое,да,реализация непродовольственных товаров,"город Москва, Дубравная улица, дом 34/29",район Митино,Северо-Западный административный округ,37.35805920582229,55.846144758883426,1886049.3579516262,6417475.517974635
171,1712,20528,20528,Reebok,Магазин «Промтовары»,Reebok,да,реализация непродовольственных товаров,"город Москва, Дубравная улица, дом 34/29",район Митино,Северо-Западный административный округ,37.35805920582229,55.846144758883426,1886049.3579516262,6417475.517974635
172,1718,20557,20557,М.видео,Магазин «Промтовары»,М.видео,да,реализация непродовольственных товаров,"город Москва, Митинская улица, дом 36, корпус 1",район Митино,Северо-Западный административный округ,37.36198662808492,55.846553342571404,1886272.6586625131,6417600.712128638
173,1719,20558,20558,Л'Этуаль,Магазин «Промтовары»,Л'Этуаль,да,реализация непродовольственных товаров,"город Москва, Митинская улица, дом 36, корпус 1",район Митино,Северо-Западный административный округ,37.36198662808492,55.846553342571404,1886272.6586625131,6417600.712128638
174,1810,20836,20836,Бытовая техника Технопарк,Магазин «Промтовары»,Технопарк,да,реализация непродовольственных товаров,"город Москва, Пятницкое шоссе, дом 18",район Митино,Северо-Западный административный округ,37.383642,55.844324,1887668.515423003,6417807.89683053
175,1812,20838,20838,Бытовая техника Технопарк,Магазин «Промтовары»,Технопарк,да,реализация непродовольственных товаров,"город Москва, Пятницкое шоссе, дом 18",район Митино,Северо-Западный административный округ,37.383642,55.844324,1887668.515423003,6417807.89683053
176,1866,20893,20893,Бытовая техника Технопарк,Магазин «Промтовары»,Технопарк,да,реализация непродовольственных товаров,"город Москва, Пятницкое шоссе, дом 18",район Митино,Северо-Западный административный округ,37.383642,55.844324,1887668.515423003,6417807.89683053
177,1868,20923,20923,Gipfel,Магазин «Промтовары»,Gipfel,да,реализация непродовольственных товаров,"город Москва, Планерная улица, дом 7",район Северное Тушино,Северо-Западный административный округ,37.434917999999996,55.86296899999999,1890092.4520588084,6420879.9063169975
178,1871,20927,20927,Van Gold,Магазин «Промтовары»,Van Gold,да,реализация непродовольственных товаров,"город Москва, Планерная улица, дом 7",район Северное Тушино,Северо-Западный административный округ,37.43498691366961,55.862768012760064,1890104.0370270263,6420859.6640807325
179,1872,20928,20928,Подружка,Магазин «Промтовары»,Подружка,да,реализация непродовольственных товаров,"город Москва, Планерная улица, дом 7",район Северное Тушино,Северо-Западный административный округ,37.43498691366961,55.862768012760064,1890104.0370270263,6420859.6640807325
180,1875,20941,20941,Сумки «Медведково»,Магазин «Промтовары»,Сумки Медведково,да,реализация непродовольственных товаров,"город Москва, Планерная улица, дом 7",район Северное Тушино,Северо-Западный административный округ,37.43498691366961,55.862768012760064,1890104.0370270263,6420859.6640807325
181,1876,20948,20948,Concept club,Магазин «Промтовары»,Concept Club,да,реализация непродовольственных товаров,"город Москва, Планерная улица, дом 7",район Северное Тушино,Северо-Западный административный округ,37.43498691366961,55.862768012760064,1890104.0370270263,6420859.6640807325
182,1880,20958,20958,L'Occitane,Магазин «Промтовары»,L'Occitane,да,реализация непродовольственных товаров,"город Москва, Планерная улица, дом 7",район Северное Тушино,Северо-Западный административный округ,37.434917999999996,55.86296899999999,1890092.4520588084,6420879.9063169975
183,1882,20963,20963,Столплит,Магазин «Промтовары»,Столплит,да,реализация непродовольственных товаров,"город Москва, Планерная улица, дом 7",район Северное Тушино,Северо-Западный административный округ,37.43498691366961,55.862768012760064,1890104.0370270263,6420859.6640807325
184,1886,20979,20979,Мегафон,Магазин «Промтовары»,Мегафон,да,реализация непродовольственных товаров,"город Москва, Планерная улица, дом 7",район Северное Тушино,Северо-Западный административный округ,37.43498691366961,55.862768012760064,1890104.0370270263,6420859.6640807325
185,1889,21061,21061,Адамас,Магазин «Промтовары»,Адамас,да,реализация непродовольственных товаров,"город Москва, Сходненская улица, дом 56",район Южное Тушино,Северо-Западный административный округ,37.4443098531791,55.850539641122,1891120.107038186,6419734.471203534
186,1890,21065,21065,Л'Этуаль,Магазин «Промтовары»,Л'Этуаль,да,реализация непродовольственных товаров,"город Москва, Сходненская улица, дом 56",район Южное Тушино,Северо-Западный административный округ,37.4443098531791,55.850539641122,1891120.107038186,6419734.471203534
187,1892,21071,21071,Связной,Магазин «Промтовары»,Связной,да,реализация непродовольственных товаров,"город Москва, Сходненская улица, дом 56",район Южное Тушино,Северо-Западный административный округ,37.4443098531791,55.850539641122,1891120.107038186,6419734.471203534
188,1904,21326,21326,Gipfel,Магазин «Промтовары»,Gipfel,да,реализация непродовольственных товаров,"город Москва, Ленинградский проспект, дом 76А",район Аэропорт,Северный административный округ,37.515109279446285,55.80589777322628,1897064.4921783484,6416392.573946322
189,1914,21953,21953,ЮЛМАРТ,Магазин «Промтовары»,Юлмарт,да,реализация непродовольственных товаров,"город Москва, Ленинградское шоссе, дом 25",Войковский район,Северный административный округ,37.48919914828088,55.82801529484754,1894674.533808701,6418238.004290667
190,1916,21971,21971,Линзмастер,Магазин «Промтовары»,Линзмастер,да,реализация непродовольственных товаров,"город Москва, Ленинградское шоссе, дом 16А, строение 4",Войковский район,Северный административный округ,37.49762165439642,55.82324682694149,1895361.8003868687,6417899.04240325
191,1919,21974,21974,Спортмастер,Магазин «Промтовары»,Спортмастер,да,реализация непродовольственных товаров,"город Москва, Ленинградское шоссе, дом 16А, строение 4",Войковский район,Северный административный округ,37.49762165439642,55.82324682694149,1895361.8003868687,6417899.04240325
192,1920,21977,21977,Massimo Dutti,Магазин «Промтовары»,Massimo Dutti,да,реализация непродовольственных товаров,"город Москва, Ленинградское шоссе, дом 16А, строение 4",Войковский район,Северный административный округ,37.49762165439642,55.82324682694149,1895361.8003868687,6417899.04240325
193,1921,21981,21981,MOTHERCARE,Магазин «Промтовары»,Mothercare,да,реализация непродовольственных товаров,"город Москва, Ленинградское шоссе, дом 16А, строение 4",Войковский район,Северный административный округ,37.49762165439642,55.82324682694149,1895361.8003868687,6417899.04240325
194,1922,21985,21985,Yves Rocher,Магазин «Промтовары»,Yves Rocher,да,реализация непродовольственных товаров,"город Москва, Ленинградское шоссе, дом 16А, строение 4",Войковский район,Северный административный округ,37.49794738270719,55.823181548622294,1895383.980423091,6417898.779105523
195,1924,22020,22020,KAREN MILLEN,Магазин «Промтовары»,Karen Millen,да,реализация непродовольственных товаров,"город Москва, Ленинградское шоссе, дом 16А, строение 4",Войковский район,Северный административный округ,37.49762165439642,55.82324682694149,1895361.8003868687,6417899.04240325
196,1925,22029,22029,Furla,Магазин «Промтовары»,Furla,да,реализация непродовольственных товаров,"город Москва, Ленинградское шоссе, дом 16А, строение 4",Войковский район,Северный административный округ,37.49762165439642,55.82324682694149,1895361.8003868687,6417899.04240325
197,1926,22030,22030,Piquadro,Магазин «Промтовары»,Piquadro,да,реализация непродовольственных товаров,"город Москва, Ленинградское шоссе, дом 16А, строение 4",Войковский район,Северный административный округ,37.49762165439642,55.82324682694149,1895361.8003868687,6417899.04240325
198,1930,22056,22056,WOLFORD,Магазин «Промтовары»,Wolford,да,реализация непродовольственных товаров,"город Москва, Ленинградское шоссе, дом 16А, строение 4",Войковский район,Северный административный округ,37.49762165439642,55.82324682694149,1895361.8003868687,6417899.04240325
199,1931,22057,22057,UGG,Магазин «Промтовары»,UGG Australia,да,реализация непродовольственных товаров,"город Москва, Ленинградское шоссе, дом 16А, строение 4",Войковский район,Северный административный округ,37.49762165439642,55.82324682694149,1895361.8003868687,6417899.04240325
200,1933,22059,22059,М.Видео,Магазин «Промтовары»,М.видео,да,реализация непродовольственных товаров,"город Москва, Ленинградское шоссе, дом 16А, строение 4",Войковский район,Северный административный округ,37.49762165439642,55.82324682694149,1895361.8003868687,6417899.04240325
201,1934,22094,22094,Gipfel,Магазин «Промтовары»,Gipfel,да,реализация непродовольственных товаров,"город Москва, Хорошёвское шоссе, дом 16, строение 3",Хорошёвский район,Северный административный округ,37.545885,55.774313,1900102.0716610518,6413628.925830281
202,1943,22695,22695,Магазин «Магнит косметика»,Магазин «Промтовары»,Магнит,да,реализация непродовольственных товаров,"город Москва, Харьковская улица, дом 4, корпус 3",район Бирюлёво Западное,Южный административный округ,37.6494082282543,55.58768047739763,1913325.425214464,6395675.933585208
203,1947,22959,22959,Karcher - магазин бытовой техники,Магазин «Промтовары»,Karcher,да,реализация непродовольственных товаров,"город Москва, Варшавское шоссе, дом 26",Нагорный район,Южный административный округ,37.62199028399037,55.684504917443135,1908059.926841521,6405538.879560578
204,1949,23102,23102,Элизэ,Магазин «Промтовары»,Элизэ,да,реализация непродовольственных товаров,"город Москва, проспект Андропова, дом 25А, строение 3",район Нагатинский Затон,Южный административный округ,37.664829167144354,55.677437613554545,1910931.5248756325,6405676.064402139
205,1950,23350,23350,Магазин «Элизэ»,Магазин «Промтовары»,Элизэ,да,реализация непродовольственных товаров,"город Москва, Кантемировская улица, дом 47",район Царицыно,Южный административный округ,37.65629876663501,55.637805824927575,1911884.5176196082,6401224.728570235
206,1952,23504,23504,Магазин «Л'Этуаль»,Магазин «Промтовары»,Л'Этуаль,да,реализация непродовольственных товаров,"город Москва, Бесединское шоссе, дом 15",район Братеево,Южный административный округ,37.76102,55.625225,1918738.563689692,6402074.7014780035
207,1953,23513,23513,Магазин«Arya home collection»,Магазин «Промтовары»,Arya Home,да,реализация непродовольственных товаров,"город Москва, Бесединское шоссе, дом 15",район Братеево,Южный административный округ,37.76091205432758,55.62530820504315,1918728.87592977,6402081.388815259
208,1954,23541,23541,Л'Этуаль,Магазин «Промтовары»,Л'Этуаль,да,реализация непродовольственных товаров,"город Москва, проспект Андропова, дом 23",район Нагатинский Затон,Южный административный округ,37.6650696991004,55.678226013422204,1910916.8636585781,6405766.097748227
209,1956,23791,23791,Gipfel,Магазин «Промтовары»,Gipfel,да,реализация непродовольственных товаров,"город Москва, Большая Тульская улица, дом 11",Даниловский район,Южный административный округ,37.623887777148454,55.710099711766006,1907225.545649567,6408337.710859225
210,1980,24680,24680,Японский фарфор,Магазин «Промтовары»,Японский фарфор,да,реализация непродовольственных товаров,"город Москва, улица Покровка, дом 12, строение 1",Басманный район,Центральный административный округ,37.64465777959639,55.759022965404455,1906671.3915077448,6414046.183117571
211,1983,24750,24750,Салон сотовой связи БИЛАЙН,Магазин «Промтовары»,Билайн,да,реализация непродовольственных товаров,"город Москва, проспект Мира, дом 92, строение 2",Мещанский район,Центральный административный округ,37.63633250003755,55.79319862518622,1904895.346872557,6417554.930221077
212,1989,24800,24800,Л'Этуаль,Магазин «Промтовары»,Л'Этуаль,да,реализация непродовольственных товаров,"город Москва, Малая Сухаревская площадь, дом 12",Мещанский район,Центральный административный округ,37.63146127819807,55.77234737030033,1905374.3785000504,6415205.732262338
