,index,Unnamed: 0,Name,TypeObject,OperatingCompany,IsNetObject,TypeService,Address,District,AdmArea,Longitude_WGS84,Latitude_WGS84,Xs,Ys
549,51626,51626,Билайн,Прочие специализированные непродовольственные предприятия торговли,Билайн,да,реализация непродовольственных товаров,"город Москва, улица Адмирала Лазарева, дом 2",район Южное Бутово,Юго-Западный административный округ,37.54330399999999,55.54707269731621,1908344.9853288732,6389070.8939277185
550,51627,51627,Билайн,Прочие специализированные непродовольственные предприятия торговли,Билайн,да,реализация непродовольственных товаров,"город Москва, Лермонтовский проспект, дом 6",район Выхино-Жулебино,Юго-Восточный административный округ,37.848337,55.7024587419045,1921167.001745411,6412242.719677169
551,51629,51629,Мегафон,Прочие специализированные непродовольственные предприятия торговли,Мегафон,да,реализация непродовольственных товаров,"город Москва, Широкая улица, дом 12",район Северное Медведково,Северо-Восточный административный округ,37.65905600000001,55.886514795524505,1902801.2363126068,6428085.753171719
552,51656,51656,Связной,Прочие специализированные непродовольственные предприятия торговли,Связной,да,реализация непродовольственных товаров,"город Москва, Открытое шоссе, дом 9, строение 1",район Богородское,Восточный административный округ,37.73804000000001,55.81547077472434,1910237.670027156,6422089.141157422
553,51657,51657,Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, Пронская улица, дом 8/4",район Выхино-Жулебино,Юго-Восточный административный округ,37.844347999999975,55.69987874115907,1921021.0857377625,6411880.334818087
554,52209,52209,МТС,Прочие специализированные непродовольственные предприятия торговли,МТС,да,реализация непродовольственных товаров,"город Москва, улица Покрышкина, дом 4",район Тропарёво-Никулино,Западный административный округ,37.481588,55.66505273111388,1900224.200788857,6400507.079426227
555,52218,52218,Евросеть,Прочие специализированные непродовольственные предприятия торговли,Евросеть,да,реализация непродовольственных товаров,"город Москва, Лобненская улица, дом 4А",Дмитровский район,Северный административный округ,37.537604,55.88987079651028,1895321.519454626,6425912.477251364
556,52219,52219,МТС,Прочие специализированные непродовольственные предприятия торговли,МТС,да,реализация непродовольственных товаров,"город Москва, Лобненская улица, дом 4А",Дмитровский район,Северный административный округ,37.537604,55.88987079651028,1895321.519454626,6425912.477251364
557,52619,52619,МТС,Прочие специализированные непродовольственные предприятия торговли,МТС,да,реализация непродовольственных товаров,"город Москва, Локомотивный проезд, дом 4",Тимирязевский район,Северный административный округ,37.576835,55.838030781315354,1899620.437135761,6421142.87014126
558,52625,52625,МТС,Прочие специализированные непродовольственные предприятия торговли,МТС,да,реализация непродовольственных товаров,"город Москва, Поречная улица, дом 10",район Марьино,Юго-Восточный административный округ,37.770063,55.6497627267135,1918373.6586268183,6404909.973560861
559,52711,52711,Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, улица Декабристов, дом 15Б",район Отрадное,Северо-Восточный административный округ,37.604031,55.86495778919935,1900269.8480460262,6424612.543743783
560,52713,52713,Салон связи Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, Варшавское шоссе, дом 26, строение 5",Нагорный район,Южный административный округ,37.621286,55.68431373666565,1908024.1276451624,6405503.505728843
561,52714,52714,Салон связи «Tele2»,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, Шипиловский проезд, владение 39, корпус 3А",район Орехово-Борисово Северное,Южный административный округ,37.69772699999999,55.61241071598919,1915355.5776460057,6399358.719680367
562,52801,52801,Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, Венёвская улица, дом 6",район Южное Бутово,Юго-Западный административный округ,37.54281300000001,55.547830697532184,1908286.97154959,6389142.375389169
563,52805,52805,Связной,Прочие специализированные непродовольственные предприятия торговли,Связной,да,реализация непродовольственных товаров,"город Москва, улица Генерала Кузнецова, дом 22",район Выхино-Жулебино,Юго-Восточный административный округ,37.853771,55.68604073716393,1922113.3246651809,6410589.262282709
564,52806,52806,Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, Рязанский проспект, дом 99А",район Выхино-Жулебино,Юго-Восточный административный округ,37.816446000000006,55.712584744831794,1918847.8194097436,6412658.745745627
565,52807,52807,Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, Сормовская улица, дом 6",район Выхино-Жулебино,Юго-Восточный административный округ,37.81215099999999,55.710761744304584,1918654.8617118038,6412371.55912954
